lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84815248482671,2025,Byram-Power,BUF,pairing,5on5,5,3819.0,7.0,0.48,0.53,0.52,40.58,3.29,2.56,10.11,1.23,21.82,14.98,3.06,3.42,3.18,33.0,21.0,16.0,70.0,6.0,3.0,1.0,14.0,0.0,21.0,10.0,27.0,48.0,2.0,4.0,25.0,42.0,2.0,18.0,44.0,7.0,3.0,1.45,0.94,0.9,4.0,1.0,1.0,71.4,54.0,55.05,8.0,0.54,0.9,0.9,2.93,3.01,2.95,36.39,3.5,2.46,8.6,1.26,18.84,14.33,3.42,3.6,3.51,31.0,18.0,12.0,61.0,3.0,4.0,1.0,5.0,0.0,16.0,21.0,28.0,46.0,6.0,12.0,39.0,33.0,4.0,21.0,37.0,8.0,4.0,1.27,1.23,1.01,1.0,2.0,0.0,61.34,49.0,49.51,10.0,0.52,0.44,0.44,3.58,3.66,3.59
84821058484321,2025,Sanderson-Matinpalo,OTT,pairing,5on5,3,1558.0,9.0,0.13,0.2,0.18,6.56,0.55,0.35,1.6,0.2,3.6,2.7,0.52,0.55,0.53,6.0,3.0,5.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,8.0,1.0,2.0,16.0,16.0,3.0,6.0,7.0,2.0,0.0,0.23,0.32,0.0,1.0,0.0,0.0,13.85,9.0,8.93,5.0,0.07,0.15,0.15,0.47,0.48,0.48,30.88,3.82,2.12,8.59,1.14,15.6,10.73,3.4,3.76,3.35,25.0,17.0,13.0,55.0,0.0,8.0,0.0,6.0,0.0,14.0,14.0,25.0,42.0,2.0,4.0,14.0,13.0,2.0,6.0,31.0,3.0,8.0,0.91,0.45,2.46,0.0,0.0,0.0,55.96,42.0,42.4,1.0,0.45,2.29,2.29,1.98,1.97,1.9
847351284780208481596,2025,Amadio-Pinto-Giroux,OTT,line,5on5,4,611.0,41.0,0.29,0.37,0.32,4.11,0.4,0.28,1.29,0.17,2.27,1.59,0.38,0.38,0.36,2.0,4.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,6.0,1.0,2.0,10.0,5.0,0.0,7.0,5.0,0.0,1.0,0.19,0.0,0.2,0.0,0.0,0.0,9.54,6.0,5.77,3.0,0.06,0.2,0.2,0.25,0.24,0.24,9.4,0.95,0.6,3.02,0.33,4.87,3.24,0.9,0.99,0.94,6.0,7.0,4.0,17.0,1.0,2.0,0.0,4.0,0.0,4.0,2.0,5.0,12.0,2.0,4.0,5.0,10.0,2.0,1.0,9.0,3.0,1.0,0.22,0.37,0.36,0.0,1.0,0.0,17.68,13.0,13.47,0.0,0.13,0.52,0.52,0.56,0.57,0.53
84751888477447,2025,Theodore-Mcnabb,VGK,pairing,5on5,5,4661.0,9.0,0.47,0.56,0.54,45.88,3.31,3.06,12.43,1.59,25.22,18.39,3.16,3.31,3.17,40.0,24.0,35.0,99.0,4.0,2.0,1.0,11.0,0.0,30.0,17.0,36.0,60.0,7.0,16.0,55.0,55.0,3.0,23.0,54.0,7.0,3.0,1.68,0.69,0.94,3.0,0.0,1.0,99.0,64.0,64.65,11.0,0.64,0.37,0.37,3.58,3.58,3.51,40.24,3.68,2.36,11.06,1.35,19.97,15.58,3.41,3.83,3.54,37.0,17.0,24.0,78.0,5.0,9.0,2.0,5.0,0.0,14.0,21.0,32.0,49.0,2.0,4.0,43.0,55.0,5.0,23.0,41.0,6.0,7.0,1.07,0.65,1.96,2.0,1.0,2.0,79.6,54.0,55.28,15.0,0.49,1.96,1.96,2.21,2.22,2.19
84769028480036,2025,Heiskanen-Lindell,DAL,pairing,5on5,5,4227.0,8.0,0.41,0.42,0.44,35.66,2.46,2.25,9.01,1.29,20.38,14.61,2.32,2.43,2.3,34.0,16.0,11.0,61.0,0.0,4.0,0.0,10.0,0.0,14.0,22.0,34.0,50.0,4.0,8.0,32.0,27.0,2.0,17.0,39.0,11.0,0.0,1.07,1.39,0.0,0.0,0.0,0.0,61.17,50.0,50.47,6.0,0.46,0.39,0.39,2.53,2.5,2.36,46.46,3.55,2.88,12.08,1.56,25.66,18.27,3.29,3.49,3.25,47.0,17.0,20.0,84.0,3.0,6.0,1.0,9.0,0.0,24.0,22.0,44.0,61.0,6.0,12.0,41.0,45.0,5.0,20.0,51.0,10.0,3.0,1.18,1.34,1.03,2.0,0.0,1.0,84.02,64.0,63.81,8.0,0.59,1.37,1.37,2.76,2.77,2.68
847795184784748479343,2025,Crouse-Schmaltz-Keller,UTA,line,5on5,5,3525.0,8.0,0.51,0.49,0.49,28.59,2.51,1.88,7.54,1.0,15.33,10.74,2.4,2.54,2.43,27.0,12.0,21.0,60.0,5.0,2.0,2.0,4.0,0.0,18.0,10.0,22.0,34.0,2.0,4.0,33.0,37.0,9.0,13.0,26.0,12.0,1.0,0.76,1.47,0.28,1.0,3.0,1.0,59.66,39.0,38.97,9.0,0.4,0.46,0.46,2.45,2.47,2.42,28.17,2.4,2.06,7.08,1.03,16.14,11.29,2.29,2.41,2.31,26.0,14.0,22.0,62.0,3.0,2.0,1.0,5.0,0.0,18.0,12.0,23.0,37.0,4.0,10.0,39.0,33.0,6.0,14.0,31.0,7.0,2.0,0.98,0.78,0.64,2.0,0.0,1.0,62.51,40.0,40.69,10.0,0.43,0.37,0.37,2.45,2.47,2.45
84784698484321,2025,Chabot-Matinpalo,OTT,pairing,5on5,4,644.0,25.0,0.69,0.57,0.55,8.94,1.06,0.56,2.42,0.28,3.81,2.86,0.99,1.06,0.98,7.0,4.0,2.0,13.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,7.0,11.0,1.0,2.0,4.0,8.0,2.0,1.0,8.0,0.0,3.0,0.23,0.0,0.83,0.0,0.0,0.0,12.71,11.0,10.69,1.0,0.12,0.63,0.63,0.56,0.56,0.56,6.39,0.49,0.44,1.69,0.24,3.63,2.52,0.46,0.5,0.47,6.0,3.0,1.0,10.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,5.0,8.0,0.0,0.0,1.0,3.0,0.0,5.0,7.0,2.0,0.0,0.2,0.29,0.0,0.0,1.0,0.0,10.29,9.0,9.28,2.0,0.09,0.17,0.17,0.41,0.42,0.39
847997784826998483431,2025,Guenther-Cooley-Yamamoto,UTA,line,5on5,5,3421.0,8.0,0.77,0.62,0.63,39.09,3.55,2.39,10.14,1.34,19.98,15.6,3.3,3.74,3.47,35.0,18.0,19.0,72.0,3.0,10.0,1.0,8.0,0.0,15.0,17.0,32.0,50.0,6.0,12.0,18.0,43.0,5.0,21.0,40.0,7.0,6.0,1.13,0.81,1.61,1.0,1.0,1.0,74.51,53.0,54.79,10.0,0.49,2.0,2.0,2.05,2.12,2.09,23.09,1.08,1.38,6.27,0.76,12.12,9.39,1.08,1.09,1.09,21.0,10.0,13.0,44.0,2.0,0.0,0.0,9.0,0.0,8.0,12.0,19.0,29.0,4.0,8.0,36.0,40.0,2.0,22.0,28.0,3.0,0.0,0.79,0.29,0.0,1.0,1.0,0.0,43.17,31.0,30.84,7.0,0.28,0.0,0.0,1.37,1.37,1.37
847121584784388482475,2025,Malkin-Novak-Chinakhov,PIT,line,5on5,4,2082.0,14.0,0.64,0.69,0.73,24.95,1.81,1.74,6.95,0.89,14.41,10.2,1.76,1.88,1.82,15.0,21.0,10.0,46.0,0.0,4.0,0.0,8.0,0.0,13.0,11.0,15.0,36.0,2.0,2.0,18.0,8.0,1.0,8.0,31.0,3.0,2.0,0.97,0.4,0.45,0.0,0.0,0.0,47.19,36.0,36.73,7.0,0.36,0.47,0.47,1.71,1.76,1.73,9.27,1.03,0.61,2.31,0.34,5.1,3.61,1.01,0.99,0.97,10.0,3.0,8.0,21.0,1.0,1.0,0.0,2.0,0.0,3.0,6.0,9.0,12.0,2.0,4.0,18.0,23.0,2.0,9.0,9.0,2.0,2.0,0.29,0.19,0.55,1.0,0.0,0.0,20.58,13.0,12.69,3.0,0.13,0.33,0.33,0.82,0.82,0.82
847518484800688482745,2025,Kreider-Poehling-Mctavish,ANA,line,5on5,4,1902.0,12.0,0.48,0.53,0.55,14.37,0.81,0.96,4.18,0.61,9.07,6.37,0.8,0.78,0.77,14.0,8.0,6.0,28.0,2.0,1.0,0.0,6.0,0.0,7.0,6.0,12.0,20.0,1.0,2.0,22.0,26.0,4.0,14.0,21.0,0.0,1.0,0.54,0.0,0.28,2.0,0.0,0.0,26.7,22.0,21.36,9.0,0.2,0.28,0.28,0.74,0.71,0.7,13.17,0.87,0.74,3.81,0.47,6.88,5.23,0.87,0.91,0.91,15.0,3.0,7.0,25.0,1.0,0.0,0.0,5.0,0.0,4.0,8.0,14.0,17.0,0.0,0.0,23.0,16.0,1.0,9.0,15.0,3.0,0.0,0.52,0.36,0.0,1.0,0.0,0.0,26.32,18.0,18.69,1.0,0.15,0.0,0.0,1.03,1.07,1.06
84826558482929,2025,Moser-Lilleberg,TBL,pairing,5on5,3,622.0,13.0,0.95,0.85,0.83,3.69,0.16,0.18,0.95,0.11,2.02,1.56,0.16,0.17,0.17,2.0,3.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,9.0,18.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,10.86,5.0,4.92,0.0,0.04,0.0,0.0,0.2,0.2,0.2,0.7,0.01,0.02,0.21,0.03,0.43,0.31,0.01,0.01,0.01,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,3.0,9.0,1.0,3.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.01,1.0,1.03,1.0,0.0,0.0,0.0,0.01,0.01,0.01
847168584779608478550,2025,Panarin-Kopitar-Kempe,LAK,line,5on5,4,2372.0,10.0,0.43,0.54,0.51,17.71,0.98,0.93,5.32,0.58,10.08,7.12,0.96,1.0,0.98,12.0,13.0,19.0,44.0,0.0,1.0,0.0,4.0,0.0,9.0,11.0,12.0,25.0,2.0,4.0,27.0,13.0,0.0,9.0,22.0,1.0,2.0,0.46,0.09,0.43,0.0,0.0,0.0,44.12,25.0,24.77,7.0,0.19,0.23,0.23,0.94,0.95,0.94,17.12,1.27,0.99,4.58,0.59,9.67,6.89,1.22,1.25,1.2,16.0,8.0,14.0,38.0,1.0,1.0,0.0,2.0,0.0,12.0,8.0,15.0,23.0,2.0,4.0,18.0,11.0,1.0,11.0,20.0,2.0,2.0,0.59,0.22,0.46,1.0,0.0,0.0,38.85,24.0,24.34,3.0,0.2,0.22,0.22,1.25,1.24,1.2
847847284824088482726,2025,Malott-Helenius-Joseph,LAK,line,5on5,2,728.0,8.0,0.1,0.41,0.21,2.47,0.06,0.24,0.45,0.06,1.26,0.93,0.06,0.07,0.07,1.0,2.0,6.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,4.0,23.0,1.0,6.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,9.29,3.0,3.09,4.0,0.05,0.0,0.0,0.11,0.11,0.11,7.81,0.58,0.52,2.11,0.25,4.37,3.16,0.58,0.57,0.57,6.0,5.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,10.0,0.0,0.0,4.0,7.0,2.0,5.0,9.0,1.0,1.0,0.19,0.14,0.25,0.0,0.0,1.0,12.77,11.0,10.76,3.0,0.11,0.0,0.0,0.69,0.68,0.67
84764738477498,2025,Nurse-Murphy,EDM,pairing,5on5,6,5918.0,6.0,0.47,0.43,0.44,44.42,3.39,2.71,12.59,1.58,23.7,18.04,3.2,3.43,3.24,47.0,15.0,21.0,83.0,7.0,6.0,2.0,11.0,0.0,18.0,20.0,40.0,55.0,4.0,8.0,73.0,76.0,10.0,28.0,49.0,9.0,4.0,1.09,1.18,1.11,3.0,3.0,1.0,82.95,62.0,62.02,12.0,0.56,0.98,0.98,2.98,3.03,3.0,57.99,3.75,3.55,15.66,2.0,31.33,23.71,3.6,3.72,3.57,49.0,31.0,31.0,111.0,2.0,6.0,1.0,14.0,1.0,28.0,29.0,47.0,78.0,5.0,10.0,62.0,68.0,7.0,29.0,69.0,6.0,5.0,1.71,0.65,1.39,1.0,1.0,0.0,109.39,80.0,80.06,17.0,0.73,1.51,1.51,2.98,2.99,2.95
847967584821248482155,2025,Moore-Byfield-Laferriere,LAK,line,5on5,4,2611.0,8.0,0.51,0.44,0.46,24.53,2.29,1.46,5.92,0.81,12.12,9.39,2.17,2.27,2.15,19.0,13.0,14.0,46.0,1.0,3.0,0.0,3.0,0.0,11.0,14.0,18.0,31.0,2.0,4.0,28.0,31.0,2.0,13.0,23.0,6.0,3.0,0.62,0.83,0.83,0.0,1.0,0.0,44.88,32.0,31.29,9.0,0.31,0.78,0.78,1.81,1.76,1.74,27.64,2.17,1.82,8.02,0.91,14.93,10.15,2.12,2.15,2.1,24.0,14.0,21.0,59.0,2.0,3.0,1.0,7.0,1.0,14.0,11.0,22.0,36.0,1.0,2.0,33.0,23.0,4.0,11.0,31.0,5.0,2.0,0.97,0.57,0.63,1.0,0.0,1.0,60.26,38.0,38.51,8.0,0.38,0.82,0.82,1.73,1.75,1.73
84780138480834,2025,Walman-Emberson,EDM,pairing,5on5,6,3713.0,18.0,0.55,0.5,0.47,34.73,2.9,2.02,8.7,1.13,17.17,14.07,2.85,2.92,2.87,32.0,14.0,19.0,65.0,4.0,2.0,1.0,9.0,0.0,16.0,15.0,28.0,42.0,6.0,15.0,27.0,55.0,5.0,19.0,36.0,6.0,4.0,0.87,0.77,1.27,1.0,1.0,2.0,64.77,46.0,46.0,9.0,0.42,0.5,0.98,2.34,2.36,2.31,37.49,2.36,2.2,10.2,1.35,20.11,15.78,2.32,2.33,2.29,29.0,23.0,14.0,66.0,2.0,4.0,0.0,13.0,0.0,19.0,14.0,27.0,50.0,5.0,13.0,32.0,44.0,0.0,21.0,44.0,6.0,2.0,1.19,0.62,0.54,0.0,1.0,1.0,65.36,52.0,52.24,10.0,0.46,0.33,0.33,2.48,2.48,2.44
84815938482964,2025,Struble-Xhekaj,MTL,pairing,5on5,5,2420.0,15.0,0.76,0.66,0.63,22.19,2.15,1.37,5.99,0.77,11.4,8.32,2.11,2.2,2.16,22.0,8.0,18.0,48.0,4.0,5.0,1.0,4.0,0.0,7.0,10.0,18.0,26.0,11.0,22.0,16.0,57.0,3.0,8.0,22.0,5.0,3.0,0.67,0.67,0.81,1.0,1.0,2.0,48.96,30.0,30.47,3.0,0.29,0.97,0.97,1.46,1.5,1.49,12.54,0.66,0.79,3.8,0.49,7.23,5.03,0.66,0.64,0.64,11.0,7.0,7.0,25.0,0.0,0.0,0.0,5.0,0.0,6.0,7.0,11.0,18.0,5.0,10.0,5.0,37.0,3.0,15.0,17.0,1.0,0.0,0.58,0.09,0.0,0.0,0.0,0.0,24.03,18.0,17.29,5.0,0.17,0.0,0.0,0.83,0.8,0.8
847591384779648478403,2025,Barbashev-Eichel-Stone,VGK,line,5on5,5,1381.0,24.0,0.36,0.43,0.41,11.51,0.86,0.65,2.51,0.32,5.78,4.88,0.82,0.83,0.79,13.0,2.0,8.0,23.0,2.0,1.0,1.0,3.0,0.0,5.0,4.0,11.0,13.0,0.0,0.0,13.0,10.0,3.0,12.0,11.0,3.0,1.0,0.3,0.29,0.27,0.0,1.0,1.0,21.93,15.0,14.51,5.0,0.14,0.27,0.27,0.73,0.7,0.69,15.97,1.55,1.09,3.71,0.54,8.44,6.68,1.46,1.62,1.52,14.0,8.0,8.0,30.0,4.0,2.0,1.0,2.0,0.0,7.0,7.0,10.0,18.0,1.0,2.0,20.0,15.0,5.0,9.0,15.0,5.0,2.0,0.48,0.57,0.49,1.0,2.0,1.0,31.02,22.0,22.65,5.0,0.23,0.49,0.49,1.28,1.33,1.32
847519184768818478434,2025,Kolesar-Hertl-Smith,VGK,line,5on5,5,1063.0,47.0,0.87,0.67,0.64,11.46,0.96,0.83,2.81,0.46,6.53,4.41,0.9,0.91,0.85,7.0,9.0,6.0,22.0,0.0,3.0,0.0,3.0,0.0,7.0,3.0,7.0,16.0,2.0,4.0,10.0,28.0,3.0,5.0,10.0,6.0,0.0,0.26,0.7,0.0,0.0,0.0,0.0,21.04,16.0,15.38,2.0,0.17,0.39,0.39,0.74,0.7,0.67,6.54,0.15,0.26,1.97,0.27,3.48,2.87,0.15,0.16,0.16,6.0,3.0,2.0,11.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,8.0,2.0,4.0,7.0,17.0,0.0,9.0,9.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0,0.0,11.53,9.0,9.56,5.0,0.05,0.0,0.0,0.2,0.21,0.21
84817198482929,2025,Lilleberg-Crozier,TBL,pairing,5on5,2,1172.0,6.0,0.51,0.59,0.69,7.53,0.27,0.45,2.1,0.29,4.67,3.23,0.26,0.26,0.26,6.0,5.0,2.0,13.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,6.0,11.0,3.0,6.0,2.0,12.0,3.0,6.0,11.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,12.5,11.0,10.69,1.0,0.09,0.0,0.0,0.35,0.34,0.34,3.87,0.26,0.26,1.11,0.12,1.93,1.33,0.26,0.28,0.28,4.0,1.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,6.0,10.0,16.0,1.0,3.0,4.0,1.0,0.0,0.11,0.15,0.0,1.0,1.0,0.0,9.53,5.0,5.37,1.0,0.05,0.0,0.0,0.31,0.33,0.33
847745084784588483512,2025,Dickinson-Roslovic-Savoie,EDM,line,5on5,3,866.0,14.0,0.53,0.47,0.52,8.31,1.07,0.58,2.05,0.31,4.65,3.34,1.04,1.05,1.02,9.0,3.0,3.0,15.0,1.0,2.0,1.0,0.0,0.0,2.0,7.0,8.0,11.0,0.0,0.0,13.0,11.0,0.0,4.0,8.0,2.0,2.0,0.21,0.27,0.59,0.0,0.0,1.0,14.91,12.0,11.82,2.0,0.12,0.35,0.35,0.84,0.84,0.82,8.52,0.97,0.67,2.02,0.26,4.21,2.88,0.87,1.01,0.91,8.0,3.0,6.0,17.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,8.0,11.0,1.0,2.0,6.0,10.0,1.0,4.0,8.0,1.0,2.0,0.31,0.19,0.47,0.0,0.0,0.0,16.72,11.0,11.14,1.0,0.14,0.47,0.47,0.64,0.66,0.65
848083584811868481641,2025,Kiviranta-Drury-O'Connor,COL,line,5on5,2,810.0,8.0,0.69,0.62,0.65,9.75,0.71,0.76,2.67,0.31,5.16,3.38,0.7,0.69,0.68,7.0,6.0,5.0,18.0,1.0,1.0,0.0,1.0,0.0,6.0,4.0,6.0,12.0,0.0,0.0,6.0,7.0,4.0,0.0,11.0,1.0,1.0,0.26,0.2,0.25,0.0,0.0,1.0,17.62,13.0,12.71,0.0,0.16,0.2,0.2,0.67,0.66,0.65,5.35,0.32,0.26,1.47,0.17,2.62,2.17,0.31,0.32,0.32,6.0,1.0,4.0,11.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,6.0,7.0,1.0,2.0,4.0,19.0,1.0,7.0,6.0,0.0,1.0,0.09,0.0,0.23,0.0,0.0,0.0,11.16,7.0,7.06,6.0,0.05,0.23,0.23,0.14,0.15,0.15
84784698481606,2025,Chabot-Spence,OTT,pairing,5on5,4,3392.0,5.0,0.59,0.52,0.51,31.65,2.76,2.13,7.69,1.01,15.6,11.8,2.7,2.8,2.73,26.0,15.0,20.0,61.0,0.0,4.0,0.0,4.0,0.0,17.0,16.0,26.0,41.0,3.0,9.0,35.0,46.0,6.0,19.0,30.0,8.0,3.0,1.02,1.06,0.68,0.0,0.0,0.0,60.32,41.0,40.42,9.0,0.45,0.63,0.63,2.58,2.6,2.58,27.99,1.94,1.83,7.37,0.94,15.61,11.31,1.85,1.97,1.88,22.0,17.0,18.0,57.0,3.0,4.0,0.0,3.0,0.0,17.0,12.0,19.0,36.0,5.0,13.0,19.0,39.0,4.0,24.0,32.0,5.0,2.0,0.95,0.52,0.46,2.0,1.0,0.0,58.04,39.0,39.87,7.0,0.37,0.52,0.52,1.79,1.81,1.76
84780138480803,2025,Walman-Bouchard,EDM,pairing,5on5,6,997.0,30.0,0.28,0.52,0.47,6.19,0.37,0.34,1.2,0.18,3.29,2.63,0.37,0.37,0.37,8.0,0.0,6.0,14.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,8.0,8.0,0.0,0.0,8.0,9.0,1.0,4.0,6.0,2.0,0.0,0.15,0.22,0.0,0.0,0.0,0.0,13.31,8.0,7.63,2.0,0.07,0.0,0.0,0.44,0.44,0.43,6.89,0.97,0.44,1.78,0.26,3.21,2.35,0.94,1.0,0.97,8.0,1.0,4.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,13.0,7.0,3.0,4.0,4.0,4.0,1.0,0.17,0.42,0.38,0.0,1.0,1.0,13.39,9.0,9.1,1.0,0.1,0.38,0.38,0.68,0.69,0.69
847707084788318479293,2025,Tanev-Stenlund-O'Brien,UTA,line,5on5,3,977.0,11.0,0.33,0.34,0.31,5.69,0.38,0.4,1.74,0.24,3.17,2.08,0.37,0.38,0.38,3.0,5.0,2.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,10.0,23.0,1.0,9.0,6.0,2.0,0.0,0.1,0.27,0.0,0.0,0.0,0.0,10.29,8.0,8.07,8.0,0.08,0.27,0.27,0.19,0.18,0.18,12.33,0.78,0.84,2.91,0.44,7.75,5.28,0.76,0.78,0.76,7.0,11.0,1.0,19.0,0.0,0.0,0.0,3.0,0.0,10.0,5.0,7.0,18.0,2.0,4.0,10.0,19.0,1.0,5.0,15.0,3.0,0.0,0.4,0.38,0.0,0.0,0.0,0.0,18.8,18.0,18.13,2.0,0.17,0.0,0.0,0.95,0.95,0.93
847747684774928480039,2025,Lehkonen-Mackinnon-Necas,COL,line,5on5,4,1845.0,10.0,0.52,0.55,0.58,23.44,1.85,1.61,6.03,0.76,12.86,8.88,1.78,1.83,1.75,21.0,11.0,11.0,43.0,2.0,2.0,1.0,3.0,0.0,15.0,10.0,19.0,30.0,3.0,6.0,22.0,10.0,3.0,8.0,26.0,5.0,1.0,0.94,0.57,0.33,1.0,0.0,1.0,42.98,32.0,31.98,4.0,0.34,0.52,0.52,1.67,1.65,1.61,17.36,1.74,1.15,4.17,0.59,8.81,6.55,1.62,1.77,1.64,10.0,13.0,12.0,35.0,0.0,3.0,0.0,2.0,0.0,10.0,8.0,10.0,23.0,4.0,8.0,13.0,14.0,2.0,6.0,16.0,5.0,2.0,0.51,0.62,0.61,0.0,0.0,0.0,34.52,23.0,22.78,3.0,0.24,0.78,0.78,1.2,1.19,1.17
847167584758108476483,2025,Rust-Crosby-Rakell,PIT,line,5on5,5,3261.0,7.0,0.67,0.66,0.68,46.02,3.79,3.0,12.66,1.6,22.88,17.07,3.63,3.86,3.7,36.0,25.0,17.0,78.0,2.0,6.0,0.0,7.0,0.0,22.0,24.0,34.0,59.0,4.0,8.0,29.0,25.0,9.0,12.0,49.0,7.0,5.0,1.22,0.94,1.62,1.0,1.0,0.0,79.12,61.0,62.3,7.0,0.63,1.22,1.22,3.2,3.28,3.22,22.29,1.87,1.28,5.67,0.69,10.88,8.61,1.84,1.81,1.78,20.0,9.0,11.0,40.0,2.0,2.0,0.0,7.0,0.0,6.0,12.0,18.0,27.0,4.0,8.0,43.0,35.0,1.0,12.0,23.0,4.0,2.0,0.68,0.57,0.63,2.0,0.0,0.0,39.19,29.0,28.32,8.0,0.27,0.55,0.55,1.59,1.56,1.55
847740484785198479542,2025,Hagel-Cirelli-Guentzel,TBL,line,5on5,5,1153.0,59.0,0.69,0.67,0.69,8.18,0.51,0.46,2.25,0.26,4.28,3.24,0.5,0.49,0.48,8.0,3.0,5.0,16.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,6.0,9.0,4.0,11.0,11.0,21.0,1.0,7.0,10.0,1.0,0.0,0.36,0.15,0.0,2.0,0.0,0.0,15.58,11.0,10.76,4.0,0.09,0.0,0.0,0.6,0.58,0.57,3.8,0.23,0.22,0.93,0.11,1.96,1.54,0.23,0.23,0.23,3.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,2.0,7.0,11.0,9.0,4.0,7.0,4.0,1.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,8.19,5.0,5.09,1.0,0.05,0.0,0.0,0.28,0.28,0.28
